,ADA,ALGO,BTC,ETH,LTC,SOL,XRP,DOT,LINK,XLM,DOGE,AVAX,AAVE,PEPE,XTZ,TAO,TRX
2025-05-01 18:00:00+00:00,0.706429,0.21905,96917.9,1856.49,89.45,151.18,2.234,4.1705,14.96067,0.276983,0.1820451,21.82,176.15,8.789e-06,0.5678,369.5319,0.245552
2025-05-01 19:00:00+00:00,0.705588,0.2186,96560.0,1845.74,89.39,150.29,2.22,4.1776,14.8588,0.276123,0.1807729,21.78,174.78,8.746e-06,0.5651,363.1931,0.245299
2025-05-01 20:00:00+00:00,0.705933,0.21744,96458.7,1841.18,90.33,150.33,2.21613,4.1969,14.88908,0.275032,0.1805642,21.64,174.27,8.788e-06,0.5661,362.966,0.245124
2025-05-01 21:00:00+00:00,0.711859,0.21942,96504.1,1844.22,89.98,150.57,2.224,4.1984,14.83496,0.275398,0.1814265,21.64,174.79,8.805e-06,0.5666,363.4106,0.245143
2025-05-01 22:00:00+00:00,0.71,0.21887,96419.6,1839.66,89.09,150.34,2.21549,4.1901,14.8188,0.275038,0.1814462,21.63,173.23,8.751e-06,0.5653,360.0163,0.244346
2025-05-01 23:00:00+00:00,0.7057,0.21729,96469.9,1838.84,88.87,150.97,2.2134,4.177,14.75001,0.273765,0.1806733,21.65,173.2,8.733e-06,0.5632,358.1528,0.244714
2025-05-02 00:00:00+00:00,0.70974,0.21963,97049.9,1848.14,90.31,151.52,2.21722,4.2205,14.80011,0.275761,0.1816907,21.95,174.35,8.804e-06,0.5683,360.7926,0.244178
2025-05-02 01:00:00+00:00,0.707915,0.22035,96999.9,1843.74,89.48,150.65,2.21753,4.2137,14.76654,0.274995,0.1815449,21.89,174.97,8.815e-06,0.5685,358.1367,0.243531
2025-05-02 02:00:00+00:00,0.719773,0.22269,97016.3,1848.04,90.53,150.76,2.22804,4.267,15.00553,0.278996,0.183665,22.01,175.51,8.892e-06,0.5698,360.4049,0.244935
2025-05-02 03:00:00+00:00,0.714212,0.22112,97183.1,1847.89,90.01,150.81,2.22563,4.2501,14.88184,0.277813,0.182599,22.0,174.47,8.875e-06,0.5694,357.8999,0.244609
2025-05-02 04:00:00+00:00,0.710634,0.21946,96964.9,1842.15,89.24,150.28,2.22558,4.1966,14.76015,0.276426,0.1810946,21.84,173.87,8.781e-06,0.5645,358.2,0.244794
2025-05-02 05:00:00+00:00,0.709823,0.21862,96709.4,1832.72,88.74,149.63,2.21263,4.1824,14.72399,0.275309,0.1803596,21.71,173.9,8.789e-06,0.5654,358.1565,0.244575
2025-05-02 06:00:00+00:00,0.711595,0.21775,96729.9,1832.7,88.57,149.04,2.2116,4.219,14.71414,0.275317,0.1803608,21.56,173.36,8.755e-06,0.5641,355.553,0.244706
2025-05-02 07:00:00+00:00,0.701315,0.21603,96418.3,1817.0,88.09,148.57,2.19448,4.1867,14.57089,0.273876,0.1793951,21.29,172.26,8.677e-06,0.5607,355.3792,0.244852
2025-05-02 08:00:00+00:00,0.70417,0.21647,96639.9,1824.06,88.63,149.39,2.21313,4.2262,14.73514,0.275646,0.1803473,21.39,173.71,8.759e-06,0.5643,364.5,0.244822
2025-05-02 09:00:00+00:00,0.70497,0.21566,96655.0,1820.95,88.48,149.54,2.20983,4.2039,14.6528,0.275143,0.180201,21.35,173.69,8.716e-06,0.5637,368.4778,0.244823
2025-05-02 10:00:00+00:00,0.707187,0.21581,96887.3,1829.83,88.93,150.01,2.21297,4.1678,14.63227,0.27514,0.1804731,21.39,172.69,8.639e-06,0.5601,366.3617,0.244964
2025-05-02 11:00:00+00:00,0.706315,0.21603,96970.5,1832.94,88.63,150.76,2.216,4.1775,14.59869,0.276214,0.1810566,21.32,173.49,8.65e-06,0.5623,367.0267,0.245169
2025-05-02 12:00:00+00:00,0.71314,0.21935,97189.9,1841.35,88.93,150.99,2.22284,4.2008,14.69022,0.278611,0.182078,21.45,174.86,8.656e-06,0.5622,370.1288,0.245604
2025-05-02 13:00:00+00:00,0.709353,0.21908,96764.8,1833.95,88.15,150.65,2.21718,4.1964,14.6169,0.276117,0.1810012,21.24,173.09,8.685e-06,0.5638,370.221,0.24604
2025-05-02 14:00:00+00:00,0.715225,0.22202,97836.6,1849.51,89.35,151.63,2.23492,4.2376,14.8587,0.278944,0.1825247,21.6,175.53,8.821e-06,0.572,378.0,0.246242
2025-05-02 15:00:00+00:00,0.706178,0.21965,97419.1,1841.14,88.38,149.96,2.21789,4.2058,14.78639,0.275815,0.1814435,21.43,175.36,8.732e-06,0.5683,373.2333,0.246875
2025-05-02 16:00:00+00:00,0.70867,0.21906,97394.8,1853.02,88.63,150.25,2.22674,4.2111,14.879,0.276339,0.1824946,21.53,177.31,8.845e-06,0.5688,373.1441,0.247126
2025-05-02 17:00:00+00:00,0.70274,0.21749,97447.7,1853.36,88.23,149.89,2.21578,4.1861,14.85774,0.273803,0.1814503,21.39,176.69,8.831e-06,0.569,373.3206,0.24677
2025-05-02 18:00:00+00:00,0.699014,0.21721,97212.5,1850.28,87.69,149.6,2.21283,4.1736,14.81151,0.273685,0.1808749,21.19,177.14,8.802e-06,0.5691,371.8522,0.246901
2025-05-02 19:00:00+00:00,0.691279,0.21434,97006.6,1841.35,87.56,148.2,2.21081,4.1402,14.64484,0.27135,0.1802598,21.03,174.61,8.619e-06,0.5631,369.9634,0.247123
2025-05-02 20:00:00+00:00,0.696664,0.21585,97093.4,1848.09,87.88,148.47,2.21502,4.1478,14.78774,0.273101,0.1814992,21.17,175.33,8.69e-06,0.5651,375.19,0.24739
2025-05-02 21:00:00+00:00,0.694718,0.21357,96777.0,1840.19,87.7,147.79,2.20514,4.1526,14.65507,0.271488,0.1810032,21.09,173.8,8.592e-06,0.5661,372.4403,0.247227
2025-05-02 22:00:00+00:00,0.69421,0.21319,96669.9,1835.78,87.38,147.79,2.19997,4.1497,14.58457,0.271544,0.1808744,21.21,173.71,8.587e-06,0.5657,370.5558,0.247458
2025-05-02 23:00:00+00:00,0.698222,0.21564,96920.7,1843.01,88.02,148.1,2.20971,4.1624,14.66133,0.274882,0.1816057,21.26,174.78,8.698e-06,0.5704,375.1562,0.247968
2025-05-03 00:00:00+00:00,0.695343,0.21216,96692.3,1839.59,87.47,148.17,2.20596,4.1235,14.56207,0.273906,0.1813926,21.16,173.66,8.576e-06,0.5706,373.8988,0.248891
2025-05-03 01:00:00+00:00,0.693358,0.2118,96514.6,1829.54,87.48,148.01,2.20264,4.1147,14.51698,0.272126,0.1803042,21.08,173.36,8.519e-06,0.5679,368.3156,0.24826
2025-05-03 02:00:00+00:00,0.698286,0.21297,96599.2,1834.26,87.58,148.82,2.21999,4.1211,14.52154,0.27477,0.1812125,21.12,174.11,8.597e-06,0.5674,376.0,0.248856
2025-05-03 03:00:00+00:00,0.698274,0.21294,96434.6,1835.15,87.39,148.37,2.21279,4.1385,14.5441,0.273725,0.180404,21.12,174.0,8.55e-06,0.567,375.1512,0.248965
2025-05-03 04:00:00+00:00,0.701465,0.21311,96528.8,1839.38,87.61,148.15,2.21796,4.1627,14.51644,0.27403,0.1806988,21.11,174.08,8.566e-06,0.5647,374.4086,0.249502
2025-05-03 05:00:00+00:00,0.700408,0.21201,96500.2,1833.75,87.35,147.8,2.21223,4.1606,14.52276,0.273241,0.1802329,21.05,173.6,8.555e-06,0.5643,371.9987,0.249719
2025-05-03 06:00:00+00:00,0.696976,0.21048,96220.1,1828.13,87.05,147.92,2.20521,4.1487,14.42453,0.27099,0.1787616,20.96,173.41,8.505e-06,0.5637,365.0856,0.248558
2025-05-03 07:00:00+00:00,0.698838,0.21068,96381.9,1827.3,86.89,148.14,2.20401,4.1483,14.41258,0.271,0.1789932,20.94,173.66,8.497e-06,0.5608,368.0803,0.247362
2025-05-03 08:00:00+00:00,0.70245,0.21099,96378.1,1826.01,87.04,147.96,2.20501,4.1413,14.39033,0.272128,0.1793001,21.01,174.35,8.5e-06,0.5614,363.3561,0.248069
2025-05-03 09:00:00+00:00,0.700179,0.21021,96277.7,1825.89,87.12,147.3,2.19813,4.1176,14.38996,0.271098,0.179113,20.87,174.5,8.468e-06,0.5609,363.4872,0.248709
2025-05-03 10:00:00+00:00,0.694414,0.20794,95893.9,1819.66,86.56,146.88,2.18562,4.0873,14.30066,0.268095,0.1775371,20.68,171.57,8.32e-06,0.5556,359.9211,0.247829
2025-05-03 11:00:00+00:00,0.696023,0.20815,95939.9,1824.87,86.23,147.1,2.18919,4.086,14.30882,0.268167,0.1782016,20.7,172.07,8.347e-06,0.5541,362.1212,0.247926
2025-05-03 12:00:00+00:00,0.702678,0.20885,96170.1,1830.21,86.63,148.0,2.19778,4.1078,14.44019,0.270429,0.1784727,20.82,173.74,8.405e-06,0.5566,363.7067,0.248796
2025-05-03 13:00:00+00:00,0.710476,0.20976,96364.2,1835.54,86.94,148.42,2.20326,4.1118,14.42937,0.2709,0.178773,20.85,173.56,8.429e-06,0.5589,364.6801,0.248182
2025-05-03 14:00:00+00:00,0.718539,0.21056,96393.0,1835.31,87.13,148.4,2.21142,4.1242,14.46563,0.273474,0.1786488,20.93,174.22,8.427e-06,0.5577,362.6725,0.247635
2025-05-03 15:00:00+00:00,0.721661,0.20985,96444.8,1834.91,86.85,148.58,2.21,4.1163,14.43684,0.272775,0.17857,20.88,173.06,8.429e-06,0.5573,363.8633,0.246405
2025-05-03 16:00:00+00:00,0.717042,0.20737,96220.5,1827.59,86.3,147.4,2.20127,4.0701,14.31209,0.271997,0.1771421,20.75,171.54,8.277e-06,0.55,358.8436,0.24588
2025-05-03 17:00:00+00:00,0.714928,0.20766,96205.2,1824.31,86.74,146.82,2.19199,4.0553,14.27424,0.272424,0.1764608,20.65,171.7,8.189e-06,0.5537,359.0873,0.246359
2025-05-03 18:00:00+00:00,0.708092,0.20739,96174.8,1825.67,86.38,146.74,2.18359,4.046,14.24161,0.270814,0.1761621,20.65,171.04,8.163e-06,0.5528,357.8481,0.245729
2025-05-03 19:00:00+00:00,0.713542,0.2096,96380.7,1838.45,87.11,147.5,2.19417,4.0669,14.3757,0.27338,0.1775974,20.86,174.7,8.284e-06,0.5561,358.77,0.245844
2025-05-03 20:00:00+00:00,0.707635,0.2093,96322.9,1839.07,86.87,147.45,2.19126,4.0583,14.38401,0.271889,0.1767374,20.8,176.71,8.258e-06,0.5551,357.7339,0.245513
2025-05-03 21:00:00+00:00,0.706301,0.20909,96270.8,1840.66,86.78,147.57,2.19196,4.0543,14.27571,0.271,0.1766428,20.76,180.63,8.239e-06,0.557,358.6004,0.245538
2025-05-03 22:00:00+00:00,0.705074,0.20959,96198.1,1842.78,87.06,147.4,2.19423,4.0483,14.32818,0.27209,0.1764726,20.68,179.12,8.246e-06,0.5573,356.9105,0.245714
2025-05-03 23:00:00+00:00,0.7,0.20743,95869.9,1833.85,86.56,146.75,2.18863,4.0286,14.26237,0.269252,0.1757133,20.55,177.91,8.173e-06,0.5571,353.1098,0.245565
2025-05-04 00:00:00+00:00,0.698712,0.20599,95861.6,1836.61,86.2,146.42,2.18822,4.005,14.22224,0.268233,0.1755033,20.51,177.46,8.133e-06,0.5532,347.8115,0.245909
2025-05-04 01:00:00+00:00,0.707709,0.20752,96128.2,1838.92,86.26,147.12,2.2036,4.0235,14.27449,0.27083,0.1763567,20.47,176.71,8.197e-06,0.5548,351.7434,0.246507
2025-05-04 02:00:00+00:00,0.7062,0.20767,95902.1,1834.58,86.32,146.41,2.2024,4.0188,14.20347,0.270953,0.1761476,20.39,176.47,8.171e-06,0.556,350.9504,0.247246
2025-05-04 03:00:00+00:00,0.697912,0.20659,95803.2,1833.38,86.12,145.58,2.19872,4.0079,14.2012,0.268298,0.1752064,20.3,176.6,8.097e-06,0.5562,351.9358,0.247136
2025-05-04 04:00:00+00:00,0.696228,0.2052,95772.8,1831.57,86.02,145.41,2.198,3.9967,14.14393,0.270092,0.1750351,20.28,175.67,8.094e-06,0.5531,348.9791,0.248099
2025-05-04 05:00:00+00:00,0.704408,0.20661,96066.5,1846.02,86.67,146.28,2.20892,4.0304,14.258,0.271275,0.1763058,20.4,178.59,8.219e-06,0.5565,350.4894,0.248335
2025-05-04 06:00:00+00:00,0.700929,0.20559,95944.2,1845.09,86.72,145.6,2.20975,4.0302,14.19185,0.271648,0.1756717,20.31,178.39,8.224e-06,0.5552,348.5121,0.248421
2025-05-04 07:00:00+00:00,0.698218,0.20491,95900.0,1840.87,86.28,145.55,2.21023,4.0201,14.11882,0.270891,0.1751233,20.22,178.23,8.193e-06,0.5526,347.8751,0.248255
2025-05-04 08:00:00+00:00,0.691815,0.20377,95665.2,1832.66,85.88,145.32,2.19266,3.9838,14.04123,0.268105,0.1743114,20.14,176.0,8.144e-06,0.5478,350.2394,0.247751
2025-05-04 09:00:00+00:00,0.689797,0.20239,95500.1,1826.68,85.67,144.9,2.18009,3.9565,14.02434,0.267678,0.17399,20.05,175.53,8.127e-06,0.5488,346.3807,0.248028
2025-05-04 10:00:00+00:00,0.6922,0.20336,95442.4,1827.78,85.88,145.43,2.18637,3.9703,14.08,0.270079,0.1741904,20.04,175.01,8.176e-06,0.5493,348.5658,0.247995
2025-05-04 11:00:00+00:00,0.689807,0.20325,95440.1,1827.82,85.83,145.43,2.18949,3.9638,14.03543,0.268729,0.1741503,20.08,174.59,8.215e-06,0.5524,347.4607,0.247386
2025-05-04 12:00:00+00:00,0.69,0.20255,95530.0,1830.86,86.14,145.56,2.1888,3.9654,14.04805,0.267827,0.173723,20.17,174.42,8.243e-06,0.5509,350.2611,0.247422
2025-05-04 13:00:00+00:00,0.685162,0.20142,95381.2,1825.55,85.96,145.61,2.18016,3.9463,14.0624,0.266912,0.1731879,19.92,173.48,8.174e-06,0.5438,348.0663,0.247172
2025-05-04 14:00:00+00:00,0.691098,0.20381,95590.0,1832.19,86.69,146.58,2.19066,3.991,14.14681,0.270392,0.1741663,20.04,174.56,8.231e-06,0.5482,354.0644,0.248236
2025-05-04 15:00:00+00:00,0.690108,0.20253,95498.8,1830.56,86.65,146.75,2.197,3.9636,14.10801,0.270239,0.1737716,19.98,173.52,8.165e-06,0.5428,354.0668,0.247608
2025-05-04 16:00:00+00:00,0.684495,0.20132,95332.0,1827.37,86.23,146.83,2.18363,3.9215,14.00469,0.26814,0.1721824,19.93,172.01,8.112e-06,0.5411,347.5267,0.248008
2025-05-04 17:00:00+00:00,0.68507,0.20184,95461.3,1828.01,86.32,147.17,2.17617,3.9308,14.09421,0.267651,0.1724728,20.01,172.31,8.061e-06,0.5432,348.3794,0.248214
2025-05-04 18:00:00+00:00,0.683262,0.20093,95433.2,1826.39,86.41,146.6,2.17002,3.9241,14.05573,0.265639,0.1719049,20.04,172.21,8.051e-06,0.54,346.2066,0.248
2025-05-04 19:00:00+00:00,0.685937,0.20044,95615.7,1828.43,86.35,146.16,2.17656,3.9431,14.01243,0.266871,0.1719999,20.0,173.08,8.091e-06,0.5392,344.8024,0.247889
2025-05-04 20:00:00+00:00,0.688497,0.20189,95720.1,1835.9,86.79,147.03,2.183,3.9624,14.13848,0.268715,0.1727603,20.13,175.18,8.155e-06,0.5431,348.6661,0.247109
2025-05-04 21:00:00+00:00,0.68833,0.20207,95724.7,1835.48,86.34,147.1,2.185,3.9692,14.17,0.269689,0.1729344,20.19,175.54,8.164e-06,0.5449,348.9034,0.247041
2025-05-04 22:00:00+00:00,0.678217,0.2004,94979.4,1817.8,85.65,145.18,2.16316,3.9395,13.93549,0.266465,0.1709166,20.0,172.43,8.081e-06,0.538,343.4812,0.246695
2025-05-04 23:00:00+00:00,0.676677,0.19962,94303.1,1809.09,85.06,144.0,2.15649,3.9196,13.86643,0.265646,0.1705851,19.89,171.27,8.08e-06,0.5355,344.4049,0.247081
2025-05-05 00:00:00+00:00,0.679957,0.20117,94750.1,1816.63,85.81,145.24,2.16916,3.9658,13.99275,0.268286,0.1716561,20.03,173.28,8.219e-06,0.5373,346.2925,0.24744
2025-05-05 01:00:00+00:00,0.671196,0.19837,93899.0,1791.61,85.01,143.25,2.144,3.9399,13.86687,0.264877,0.169676,19.87,171.16,8.125e-06,0.5331,340.9375,0.246688
2025-05-05 02:00:00+00:00,0.677148,0.20197,94238.9,1800.0,86.22,144.75,2.16043,3.9981,13.98774,0.267118,0.1710079,20.18,174.57,8.192e-06,0.5369,351.7182,0.248885
2025-05-05 03:00:00+00:00,0.673476,0.20126,94046.0,1795.0,85.99,144.93,2.14753,3.9743,13.89157,0.265699,0.1703289,19.98,173.86,8.226e-06,0.5367,350.4545,0.249261
2025-05-05 04:00:00+00:00,0.680192,0.2032,94415.9,1804.79,87.25,146.29,2.16407,3.9925,14.03726,0.267727,0.1720949,20.07,176.54,8.279e-06,0.5392,352.0755,0.249444
2025-05-05 05:00:00+00:00,0.689592,0.20421,94689.9,1817.16,88.25,147.03,2.17751,4.0112,14.15354,0.269547,0.1737049,20.19,177.6,8.332e-06,0.5399,360.674,0.250282
2025-05-05 06:00:00+00:00,0.687475,0.20336,94767.6,1820.34,87.86,146.8,2.17429,3.9836,14.10549,0.268441,0.1734021,20.03,177.91,8.334e-06,0.5398,357.2493,0.249216
2025-05-05 07:00:00+00:00,0.685925,0.20325,94738.9,1826.61,87.91,146.87,2.17643,3.9786,14.11,0.267796,0.1736307,20.01,180.17,8.34e-06,0.5392,361.7722,0.248279
2025-05-05 08:00:00+00:00,0.683479,0.20401,94561.0,1828.28,88.48,146.5,2.1838,3.9792,14.05812,0.267074,0.1736169,19.93,180.23,8.271e-06,0.5412,365.3237,0.247292
2025-05-05 09:00:00+00:00,0.682531,0.20312,94609.0,1823.47,88.98,146.12,2.178,3.9596,13.96805,0.267994,0.174252,19.92,178.16,8.271e-06,0.5409,363.1495,0.247779
2025-05-05 10:00:00+00:00,0.671553,0.19942,94120.5,1804.5,87.89,144.17,2.15376,3.9248,13.75524,0.26506,0.1712286,19.71,176.63,8.111e-06,0.5292,357.4641,0.248622
2025-05-05 11:00:00+00:00,0.664868,0.19906,94071.8,1804.53,88.11,144.22,2.14606,3.9161,13.7481,0.262193,0.1709729,19.52,176.15,8.03e-06,0.5315,356.0155,0.249036
2025-05-05 12:00:00+00:00,0.665995,0.198,94329.9,1805.61,88.16,144.57,2.14918,3.9179,13.75374,0.262601,0.1707867,19.52,176.49,7.954e-06,0.5337,359.3001,0.24835
2025-05-05 13:00:00+00:00,0.66321,0.19827,94154.5,1808.36,88.06,144.8,2.14119,3.9211,13.72795,0.261352,0.1705,19.59,175.74,7.956e-06,0.5311,360.6478,0.249529
2025-05-05 14:00:00+00:00,0.660019,0.19738,93889.0,1804.25,87.05,144.55,2.13338,3.9245,13.64069,0.259925,0.1701834,19.5,176.13,7.919e-06,0.538,363.456,0.249531
2025-05-05 15:00:00+00:00,0.657784,0.19623,93719.6,1800.86,85.65,143.72,2.11502,3.8926,13.56055,0.257817,0.1689237,19.36,174.25,7.854e-06,0.5357,362.0491,0.249112
2025-05-05 16:00:00+00:00,0.661709,0.19743,94184.6,1807.73,86.35,144.99,2.13207,3.9185,13.63217,0.259894,0.1697321,19.51,177.89,7.88e-06,0.5371,368.1836,0.249089
2025-05-05 17:00:00+00:00,0.665482,0.19968,94519.0,1814.52,86.67,145.82,2.14359,3.9535,13.68564,0.260397,0.1711886,19.66,178.41,7.97e-06,0.5387,370.436,0.24893
2025-05-05 18:00:00+00:00,0.670077,0.20112,94727.3,1821.94,87.19,146.69,2.15549,3.9747,13.7623,0.262543,0.1720365,19.78,179.89,8.025e-06,0.5431,375.9823,0.249037
2025-05-05 19:00:00+00:00,0.66306,0.19942,94324.4,1814.57,84.35,146.44,2.13984,3.94,13.61678,0.260495,0.1706966,19.58,177.44,7.934e-06,0.536,373.0,0.248159
2025-05-05 20:00:00+00:00,0.659285,0.19869,94239.5,1809.43,82.57,145.6,2.12487,3.9086,13.58558,0.258293,0.1694885,19.52,175.7,7.868e-06,0.533,371.0078,0.247636
2025-05-05 21:00:00+00:00,0.662197,0.20029,94700.0,1815.89,83.05,146.62,2.13297,3.9332,13.63545,0.258132,0.1704815,19.7,177.44,7.954e-06,0.5389,375.8623,0.247998
2025-05-05 22:00:00+00:00,0.667696,0.20121,95040.2,1825.63,83.91,147.3,2.14522,3.9451,13.71796,0.260012,0.1716501,19.8,178.73,8.008e-06,0.5422,377.0999,0.249066
2025-05-05 23:00:00+00:00,0.663,0.19926,94727.0,1819.9,83.24,146.61,2.13222,3.9189,13.6388,0.258354,0.170583,19.67,176.86,7.934e-06,0.5395,374.8184,0.248343
2025-05-06 00:00:00+00:00,0.661209,0.19879,94518.9,1813.32,82.88,146.14,2.12835,3.9045,13.56878,0.257662,0.17,19.61,175.66,7.913e-06,0.5387,374.8794,0.247503
2025-05-06 01:00:00+00:00,0.659415,0.19877,94350.1,1804.01,82.44,144.73,2.11308,3.9068,13.52329,0.257026,0.1688534,19.57,173.9,7.886e-06,0.5376,371.5122,0.248369
2025-05-06 02:00:00+00:00,0.65893,0.19813,94294.0,1803.12,82.67,144.28,2.11242,3.8974,13.53716,0.25735,0.1685228,19.65,173.98,7.834e-06,0.5393,368.4364,0.247358
2025-05-06 03:00:00+00:00,0.661254,0.20104,94440.1,1806.48,82.74,144.64,2.11812,3.9178,13.59815,0.258345,0.1696755,19.74,173.42,7.914e-06,0.5426,371.0556,0.247472
2025-05-06 04:00:00+00:00,0.66331,0.20083,94504.7,1806.61,83.0,144.94,2.12169,3.9135,13.62154,0.259193,0.1700216,19.83,173.09,7.935e-06,0.5429,376.8499,0.247308
2025-05-06 05:00:00+00:00,0.658017,0.19864,94326.3,1799.18,82.29,144.48,2.1061,3.887,13.51,0.25762,0.1687415,19.75,172.3,7.921e-06,0.539,370.9396,0.246365
2025-05-06 06:00:00+00:00,0.662307,0.19861,94430.2,1805.7,82.26,145.29,2.1066,3.8956,13.57341,0.2582,0.169392,19.8,172.23,7.983e-06,0.5362,370.5984,0.245967
2025-05-06 07:00:00+00:00,0.661657,0.19748,94377.4,1805.95,81.99,145.23,2.09883,3.8909,13.52798,0.257819,0.1693811,19.78,171.42,7.966e-06,0.537,369.7437,0.245926
2025-05-06 08:00:00+00:00,0.660029,0.19746,94289.9,1801.43,82.08,144.59,2.09664,3.8853,13.47259,0.256684,0.1682594,19.78,169.25,7.939e-06,0.533,371.0967,0.245
2025-05-06 09:00:00+00:00,0.659654,0.19637,94150.0,1797.25,82.2,144.27,2.1059,3.8931,13.41707,0.257625,0.1674645,19.71,168.57,7.857e-06,0.5287,366.0725,0.244908
2025-05-06 10:00:00+00:00,0.651615,0.19301,93879.9,1784.32,81.65,143.07,2.09246,3.8625,13.35117,0.255278,0.1656575,19.49,166.25,7.75e-06,0.521,362.2475,0.244418
2025-05-06 11:00:00+00:00,0.647779,0.19242,93728.2,1768.65,81.7,142.54,2.08936,3.837,13.27737,0.254488,0.1650392,19.42,165.9,7.623e-06,0.5173,359.8459,0.243999
2025-05-06 12:00:00+00:00,0.653477,0.19286,93959.7,1774.72,81.93,142.96,2.1015,3.8748,13.33136,0.256049,0.166162,19.6,165.12,7.697e-06,0.5188,358.3048,0.244
2025-05-06 13:00:00+00:00,0.645818,0.19219,93609.9,1759.88,81.64,141.94,2.08569,3.8616,13.247,0.253027,0.1651621,19.44,164.0,7.667e-06,0.5136,357.6286,0.243953
2025-05-06 14:00:00+00:00,0.651092,0.19395,94133.9,1768.64,82.65,142.7,2.10578,3.9036,13.37641,0.255593,0.1663075,19.62,165.83,7.806e-06,0.5237,361.3809,0.244524
2025-05-06 15:00:00+00:00,0.65186,0.19401,94537.0,1769.92,82.22,143.07,2.11043,3.9094,13.37256,0.254676,0.1665992,19.65,168.12,7.827e-06,0.519,361.6377,0.245157
2025-05-06 16:00:00+00:00,0.646261,0.19279,94234.9,1762.49,82.08,142.44,2.11,3.8881,13.37616,0.253068,0.1657679,19.51,167.05,7.74e-06,0.5136,355.9226,0.244865
2025-05-06 17:00:00+00:00,0.652144,0.19468,94524.3,1767.89,82.17,143.66,2.12,3.9095,13.41278,0.254319,0.1670045,19.6,167.5,7.779e-06,0.5189,359.7949,0.24482
2025-05-06 18:00:00+00:00,0.663896,0.19697,95015.0,1789.01,84.06,144.82,2.14065,3.951,13.60936,0.2575,0.1695057,19.81,173.16,7.897e-06,0.5261,368.2865,0.245424
2025-05-06 19:00:00+00:00,0.663943,0.1959,95000.0,1785.0,84.33,144.86,2.13588,3.9332,13.61999,0.258585,0.1688015,19.82,172.84,7.879e-06,0.5267,363.2456,0.245327
2025-05-06 20:00:00+00:00,0.662468,0.19373,94708.1,1775.21,84.47,143.97,2.12723,3.8985,13.49463,0.258544,0.1682828,19.62,170.75,7.792e-06,0.521,359.6972,0.244521
2025-05-06 21:00:00+00:00,0.659728,0.19372,94663.0,1775.97,84.57,144.45,2.11881,3.8785,13.45231,0.258464,0.1683267,19.58,170.35,7.745e-06,0.5202,358.597,0.243942
2025-05-06 22:00:00+00:00,0.672709,0.19879,96222.0,1810.93,86.96,146.19,2.14944,3.9579,13.71989,0.262963,0.1714851,19.96,176.45,7.995e-06,0.5317,371.4884,0.245926
2025-05-06 23:00:00+00:00,0.678089,0.19927,96816.7,1816.54,91.54,146.82,2.15459,3.9693,13.81653,0.262508,0.1720165,20.01,177.82,7.986e-06,0.535,373.7034,0.245872
2025-05-07 00:00:00+00:00,0.685459,0.2,97379.9,1841.57,92.81,149.0,2.16689,3.9903,13.94037,0.262609,0.1731858,20.12,178.58,8.11e-06,0.5382,383.37,0.245019
2025-05-07 01:00:00+00:00,0.683432,0.20036,97233.5,1834.48,91.99,148.34,2.15816,3.9908,14.01121,0.262382,0.173013,20.04,177.6,8.09e-06,0.5401,385.2645,0.245637
2025-05-07 02:00:00+00:00,0.677816,0.19764,96616.1,1824.65,91.69,146.78,2.14762,3.955,13.8788,0.261757,0.1712739,19.85,175.39,7.995e-06,0.535,379.3493,0.244113
2025-05-07 03:00:00+00:00,0.677531,0.19868,96486.8,1826.14,92.34,146.23,2.14768,3.9584,13.90853,0.261587,0.1716856,19.93,175.38,8.035e-06,0.5362,378.1837,0.243757
2025-05-07 04:00:00+00:00,0.679465,0.1996,96547.7,1828.04,91.52,146.19,2.14643,3.9587,13.93969,0.261671,0.1723219,19.89,174.31,8.005e-06,0.5371,374.0185,0.24395
2025-05-07 05:00:00+00:00,0.67404,0.19876,96312.1,1827.63,91.47,145.46,2.13302,3.9373,13.84343,0.260339,0.1716908,19.75,173.66,8.017e-06,0.5329,367.5665,0.244224
2025-05-07 06:00:00+00:00,0.675699,0.19922,96511.6,1830.26,91.67,145.99,2.1314,3.944,13.82471,0.260381,0.1724149,19.75,173.57,8.017e-06,0.5378,363.3633,0.243948
2025-05-07 07:00:00+00:00,0.681822,0.20119,96949.1,1838.19,92.51,147.27,2.14,3.9819,13.93165,0.261293,0.1732314,19.93,174.26,8.174e-06,0.5414,372.075,0.244768
2025-05-07 08:00:00+00:00,0.684156,0.20097,97000.0,1840.61,92.62,147.8,2.14779,3.997,13.95915,0.261561,0.1732997,19.95,174.44,8.155e-06,0.545,368.9761,0.245043
2025-05-07 09:00:00+00:00,0.68658,0.20082,96976.4,1843.84,92.38,147.92,2.14545,3.9864,13.94608,0.26247,0.1738499,19.88,175.17,8.182e-06,0.5412,365.8468,0.246814
2025-05-07 10:00:00+00:00,0.683609,0.20006,97039.0,1833.88,92.02,147.74,2.14283,3.9863,13.84861,0.262361,0.173836,19.76,173.39,8.173e-06,0.5414,365.8068,0.246463
2025-05-07 11:00:00+00:00,0.682889,0.19998,97011.5,1836.02,91.19,147.58,2.14273,3.9746,13.8773,0.262667,0.1732667,19.76,172.35,8.178e-06,0.5428,364.7657,0.246698
